verb,noun,item,n_kwics,coll_freq,logDice,usage,noun_concreteness,noun_synset_len,verb_synset_len,snd3,snd10,snd25,snd50,queried_by_verb,queried_by_noun,n_nouns_for_verb,n_verbs_for_noun
kick,stone,kick stone,100,955,4.58,kicked a stone,4.72,13,8,159.19,242.89,279.87,302.48,1,0,88,11
kick,student,kick student,100,750,1.69,kick students,4.92,2,8,154.13,250.84,295.3,323.45,1,0,88,8
kick,system,kick system,100,776,1.21,system kicked,2.94,9,8,223.61,330.78,374.49,401.55,1,0,88,36
kick,tail,kick tail,100,1172,5.54,kicking tail,4.96,8,8,108.95,165.48,193.88,214.43,1,0,88,7
kick,team,kick team,100,1742,3.17,the kicking team,3.79,2,8,204.37,328.15,369.37,388.62,1,0,88,22
kick,technique,kick technique,100,941,3.43,kicking techniques,2.4,2,8,168.57,286.63,336.55,366.47,1,0,88,5
kick,thing,kick thing,100,22981,5.45,kick things off,3.17,12,8,143.55,268.8,339.04,370.97,1,0,88,51
kick,time,kick time,100,2014,1.4,kick every time,3.07,10,8,273.83,408.51,469.17,512.74,1,0,88,50
kick,tire,kick tire,100,5511,7.68,kick the tires,5.0,1,8,59.559,101.77,118.78,127.9,1,0,88,4
kick,tooth,kick tooth,100,910,4.5,teeth kicked in,4.89,5,8,89.365,137.21,164.44,183.76,1,0,88,7
kick,user,kick user,100,613,2.44,kick users,3.16,3,8,131.7,217.8,259.62,282.68,1,0,88,4
kick,victim,kick victim,100,599,3.37,kicked the victim,3.59,2,8,144.96,233.01,264.82,282.56,1,0,88,6
kick,wall,kick wall,100,1136,4.33,kicked the wall,4.86,8,8,199.95,305.54,363.69,395.21,1,0,88,15
kick,way,kick way,100,2347,2.03,kicked his way,2.34,12,8,244.04,355.4,397.34,421.07,1,0,88,38
kick,week,kick week,100,934,2.74,kick this week,3.48,3,8,117.72,290.99,387.43,468.98,1,0,88,7
kick,woman,kick woman,100,1455,3.11,kicking a woman,4.46,4,8,176.89,278.3,349.75,390.06,1,0,88,19
kick,year,kick year,100,1508,1.78,kick the year,3.25,4,8,119.49,308.84,424.66,500.24,1,0,88,26
kill,animal,kill animal,100,40777,7.81,killing animals,4.61,1,15,176.69,244.8,282.95,316.08,1,0,86,7
kill,baby,kill baby,100,22017,6.95,killing babies,5.0,7,15,142.59,217.27,250.61,271.03,1,0,86,8
kill,bear,kill bear,100,6634,5.51,kill a bear,4.88,2,15,67.544,110.51,139.0,156.93,1,0,86,2
kill,being,kill being,100,6650,5.4,kill human beings,1.93,2,15,124.97,181.46,205.36,218.6,1,0,86,1
kill,bill,kill bill,100,7504,5.26,kill the bill,4.68,10,15,180.57,253.96,277.09,287.1,1,0,86,10
kill,bird,kill bird,100,25167,7.27,kill two birds,5.0,5,15,162.5,229.93,254.59,273.45,1,0,86,3
kill,boss,kill boss,100,7121,5.59,kill the boss,3.83,6,15,153.56,227.6,257.07,273.58,1,0,86,4
kill,boy,kill boy,100,14182,6.29,boy was killed,4.76,4,15,118.02,242.69,304.06,336.23,1,0,86,7
kill,brother,kill brother,100,20744,6.96,brother was killed,4.43,5,15,194.75,316.69,436.25,519.82,1,0,86,1
kill,cat,kill cat,100,9037,5.84,killed the cat,4.86,8,15,96.279,168.48,214.51,248.96,1,0,86,4
kill,cell,kill cell,100,32368,7.42,kill cancer cells,4.44,7,15,151.64,244.74,286.69,309.52,1,0,86,11
kill,character,kill character,100,10239,5.43,character was killed,2.93,9,15,277.35,405.34,452.72,475.45,1,0,86,14
kill,child,kill child,100,67824,7.54,children were killed,4.78,4,15,201.04,295.22,346.37,384.22,1,0,86,21
kill,citizen,kill citizen,100,10572,5.95,citizens were killed,4.43,1,15,150.05,214.18,239.94,259.94,1,0,86,1
kill,civilian,kill civilian,100,66127,8.83,civilians were killed,4.25,1,15,83.713,127.94,146.58,159.66,1,0,86,1
kill,creature,kill creature,100,7861,5.66,kill the creature,4.07,3,15,127.71,213.82,251.0,272.74,1,0,86,3
kill,crew,kill crew,100,9497,5.94,crew were killed,4.36,4,15,154.27,223.57,253.54,269.71,1,0,86,1
kill,daughter,kill daughter,100,10633,5.92,daughter was killed,4.79,1,15,200.58,361.02,483.09,571.8,1,0,86,2
kill,day,kill day,100,10104,4.55,killed every day,3.92,10,15,202.17,322.8,424.94,489.25,1,0,86,31
kill,deer,kill deer,100,7555,5.73,kill a deer,4.86,1,15,74.207,110.56,129.71,144.34,1,0,86,2
kill,dog,kill dog,100,15096,6.32,kill a dog,4.85,7,15,104.88,197.0,248.38,285.38,1,0,86,10
kill,dozen,kill dozen,100,11259,6.21,killed dozens of,4.66,1,15,85.146,175.8,224.4,253.77,1,0,86,2
kill,driver,kill driver,100,8310,5.51,driver was killed,4.71,5,15,160.79,246.66,279.04,294.59,1,0,86,1
kill,enemy,kill enemy,100,33323,7.63,kill enemies,2.83,4,15,148.22,227.71,259.5,276.9,1,0,86,13
kill,family,kill family,100,20062,6.3,family was killed,4.23,8,15,241.61,347.92,387.48,407.58,1,0,86,11
kill,father,kill father,100,30385,7.44,father was killed,4.52,8,15,191.12,344.13,469.14,548.99,1,0,86,3
kill,field,kill field,100,7829,5.25,the killing fields,4.26,17,15,244.0,344.01,383.08,400.82,1,0,86,12
kill,fighter,kill fighter,100,7770,5.71,fighters were killed,3.96,3,15,125.04,193.34,217.75,232.44,1,0,86,1
kill,fish,kill fish,100,9308,5.78,kill fish,5.0,4,15,164.99,237.0,271.35,292.14,1,0,86,9
kill,friend,kill friend,100,13650,5.73,friend was killed,3.07,5,15,232.09,344.16,410.42,459.92,1,0,86,7
kill,game,kill game,100,8051,4.33,kill the game,4.5,11,15,197.97,310.04,362.54,399.13,1,0,86,35
kill,germ,kill germ,100,7428,5.74,kill germs,3.89,3,15,49.211,70.889,81.133,87.037,1,0,86,3
kill,girl,kill girl,100,16049,6.27,girl was killed,4.85,5,15,134.18,267.25,335.11,371.05,1,0,86,7
kill,guard,kill guard,100,9893,6.02,guards were killed,4.04,10,15,153.19,217.57,241.77,254.52,1,0,86,2
kill,guy,kill guy,100,13620,6.05,kill the guy,4.68,3,15,158.9,243.11,283.09,309.25,1,0,86,10
kill,horse,kill horse,100,6589,5.3,horses were killed,5.0,5,15,142.0,208.53,244.99,274.44,1,0,86,4
kill,human,kill human,100,14199,6.49,kill humans,4.93,1,15,129.22,183.31,206.36,222.32,1,0,86,2
kill,hundred,kill hundred,100,21994,7.03,killed hundreds of,3.2,1,15,62.203,182.2,248.64,284.5,1,0,86,4
kill,husband,kill husband,100,16141,6.66,killed her husband,4.11,1,15,163.07,266.05,323.25,366.93,1,0,86,1
kill,insect,kill insect,100,6529,5.51,kill insects,4.89,2,15,93.102,139.59,164.13,183.68,1,0,86,3
kill,journalist,kill journalist,100,7466,5.63,journalists killed,4.04,2,15,142.41,220.51,256.3,279.13,1,0,86,1
kill,kid,kill kid,100,9587,5.51,killing kids,4.56,5,15,142.79,214.98,258.8,288.66,1,0,86,11
kill,king,kill king,100,6547,5.39,kill the king,4.1,10,15,160.22,266.17,332.03,362.68,1,0,86,1
kill,leader,kill leader,100,13585,6.03,leaders were killed,3.89,2,15,205.5,301.95,348.11,378.65,1,0,86,4
kill,life,kill life,100,6293,3.99,kill all life,2.69,14,15,228.25,333.37,374.48,396.14,1,0,86,27
kill,lot,kill lot,100,12622,4.58,killed a lot,3.7,7,15,144.92,243.93,294.05,322.54,1,0,86,34
kill,machine,kill machine,100,12177,5.92,killing machine,4.25,6,15,162.99,247.75,283.25,305.85,1,0,86,14
kill,man,kill man,100,121755,8.38,men killed,4.79,11,15,192.73,336.5,412.7,455.21,1,0,86,37
kill,member,kill member,100,28750,6.35,members were killed,3.07,5,15,208.76,325.3,372.4,397.51,1,0,86,10
kill,militant,kill militant,100,14094,6.66,militants were killed,2.62,1,15,55.418,100.78,132.07,151.84,1,0,86,2
kill,million,kill million,100,17623,6.78,killed millions,2.9,2,15,119.76,176.86,200.46,214.45,1,0,86,7
kill,monster,kill monster,100,15095,6.65,killing monsters,3.72,5,15,80.382,142.02,178.1,200.01,1,0,86,4
kill,mother,kill mother,100,19798,6.79,killed his mother,4.6,5,15,162.74,310.26,406.93,475.05,1,0,86,3
kill,number,kill number,100,17730,5.24,number killed,3.3,11,15,198.05,280.36,322.92,351.63,1,0,86,36
kill,officer,kill officer,100,28098,7.23,officers were killed,4.8,4,15,200.25,288.09,326.95,352.01,1,0,86,3
kill,opponent,kill opponent,100,7399,5.58,kill your opponent,3.52,2,15,176.66,283.87,330.83,357.57,1,0,86,12
kill,other,kill other,100,15984,6.16,kill others,2.04,0,15,236.43,340.08,398.13,427.98,1,0,86,7
kill,parent,kill parent,100,14874,6.29,parents were killed,4.56,2,15,212.98,299.5,336.44,360.16,1,0,86,2
kill,passenger,kill passenger,100,9943,6.03,passengers were killed,4.34,1,15,120.42,179.86,211.59,227.38,1,0,86,3
kill,patient,kill patient,100,7785,5.19,kill the patient,2.5,2,15,172.08,268.96,310.03,331.75,1,0,86,3
kill,people,kill people,100,413648,9.2,people were killed,4.82,4,15,190.25,264.24,315.17,343.14,1,0,86,39
kill,person,kill person,100,51957,7.54,persons were killed,4.72,3,15,154.72,265.14,314.69,341.74,1,0,86,9
kill,personnel,kill personnel,100,7902,5.72,personnel were killed,3.56,2,15,127.82,187.78,210.85,224.05,1,0,86,1
kill,pilot,kill pilot,100,8905,5.89,killing the pilot,4.67,6,15,141.09,197.69,218.75,231.97,1,0,86,1
kill,plant,kill plant,100,11405,5.86,kill plants,4.76,4,15,229.53,338.39,377.64,397.49,1,0,86,10
kill,player,kill player,100,7992,4.95,kill the player,4.15,5,15,226.69,338.56,382.77,407.1,1,0,86,13
kill,policeman,kill policeman,100,9422,6.07,policemen were killed,4.93,1,15,92.2,135.01,153.67,165.45,1,0,86,1
kill,process,kill process,100,9791,4.87,kill the process,2.93,6,15,219.57,309.68,362.4,391.04,1,0,86,24
kill,sister,kill sister,100,6598,5.41,sister was killed,4.0,4,15,150.2,278.11,362.99,431.75,1,0,86,1
kill,soldier,kill soldier,100,64374,8.61,soldiers were killed,4.72,2,15,146.17,236.65,278.07,301.43,1,0,86,5
kill,son,kill son,100,23348,6.92,son was killed,4.14,2,15,228.66,394.2,528.46,617.55,1,0,86,3
kill,spree,kill spree,100,13155,6.57,on a killing spree,2.92,1,15,48.121,77.052,88.741,95.668,1,0,86,1
kill,student,kill student,100,11455,5.02,students were killed,4.92,2,15,154.13,250.84,295.3,323.45,1,0,86,8
kill,ten,kill ten,100,6685,5.53,killed tens of thousands,3.39,2,15,53.494,75.006,84.582,89.905,1,0,86,1
kill,terrorist,kill terrorist,100,12715,6.45,terrorists were killed,3.64,1,15,85.007,132.96,160.49,178.63,1,0,86,4
kill,thing,kill thing,100,11269,4.13,kill things,3.17,12,15,143.55,268.8,339.04,370.97,1,0,86,51
kill,thousand,kill thousand,100,26986,7.32,killed thousands,3.08,1,15,70.573,185.93,249.9,283.4,1,0,86,5
kill,time,kill time,100,30145,5.1,kill time,3.07,10,15,273.83,408.51,469.17,512.74,1,0,86,50
kill,tree,kill tree,100,11345,5.92,kill the tree,5.0,3,15,191.1,292.07,341.58,367.12,1,0,86,9
kill,troop,kill troop,100,11242,6.14,troops killed,4.34,4,15,43.961,69.395,84.425,94.045,1,0,86,6
kill,victim,kill victim,100,18094,6.66,victims killed,3.59,2,15,144.96,233.01,264.82,282.56,1,0,86,6
kill,virus,kill virus,100,8890,5.83,kill the virus,3.48,3,15,98.597,163.57,194.16,213.12,1,0,86,9
kill,wife,kill wife,100,22772,7.04,killed his wife,4.13,1,15,151.21,301.64,415.57,502.75,1,0,86,3
kill,wolf,kill wolf,100,9929,6.11,kill wolves,4.79,5,15,104.85,154.28,178.89,191.69,1,0,86,1
kill,woman,kill woman,100,44895,7.28,woman was killed,4.46,4,15,176.89,278.3,349.75,390.06,1,0,86,19
kill,worker,kill worker,100,17729,6.55,workers were killed,4.59,4,15,147.64,231.75,263.71,283.01,1,0,86,4
land,account,land account,100,821,3.17,land the account,3.08,10,7,210.91,294.5,321.83,335.52,1,0,92,9
land,agent,land agent,100,1183,4.46,land an agent,3.61,6,7,197.47,271.14,298.75,314.21,1,0,92,3
land,aircraft,land aircraft,100,3440,6.63,land the aircraft,4.4,1,7,122.37,210.77,258.79,289.1,1,0,92,2
land,airplane,land airplane,100,1192,5.97,land the airplane,4.96,1,7,77.584,125.24,152.76,169.79,1,0,92,2
land,army,land army,100,776,4.36,landed an army,4.7,3,7,127.38,213.56,259.99,294.17,1,0,92,8
land,attack,land attack,100,1099,3.93,land an attack,3.71,9,7,172.82,287.0,339.01,372.67,1,0,92,14
land,ball,land ball,100,1066,3.86,land the ball,5.0,12,7,152.85,224.94,253.8,268.96,1,0,92,26
land,bass,land bass,100,837,5.34,land a bass,4.31,8,7,102.32,185.37,230.96,263.88,1,0,92,2
land,blow,land blow,100,7514,8.2,land a blow,3.74,7,7,121.11,168.6,186.18,195.0,1,0,92,3
land,boat,land boat,100,809,4.19,land a boat,4.93,2,7,139.06,231.66,280.03,308.1,1,0,92,11
land,career,land career,100,768,3.29,land a career,2.54,2,7,185.6,286.27,327.76,349.0,1,0,92,10
land,catch,land catch,100,1362,6.01,land their catch,4.11,10,7,73.649,105.44,122.45,133.98,1,0,92,2
land,change,land change,100,986,2.16,to land use change,2.89,10,7,169.83,260.43,300.98,324.77,1,0,92,14
land,client,land client,100,2302,5.0,land clients,3.9,3,7,115.13,202.44,243.7,267.64,1,0,92,4
land,combination,land combination,100,1282,4.74,landed a combination,2.86,7,7,204.59,304.85,362.25,394.28,1,0,92,2
land,combo,land combo,100,1176,6.01,lands a combo,3.37,1,7,57.99,83.876,93.897,99.289,1,0,92,3
land,company,land company,100,724,1.73,landed the company,4.11,9,7,158.09,282.67,333.64,366.19,1,0,92,17
land,contract,land contract,100,5574,6.35,landed a contract,4.15,3,7,157.64,239.45,272.05,289.2,1,0,92,6
land,couple,land couple,100,2072,4.64,landed a couple of,3.93,5,7,182.09,258.84,294.35,314.51,1,0,92,8
land,craft,land craft,100,745,5.01,land the craft,3.48,5,7,123.99,177.49,198.28,213.21,1,0,92,2
land,day,land day,100,1608,2.38,landed that day,3.92,10,7,202.17,322.8,424.94,489.25,1,0,92,31
land,deal,land deal,100,6961,6.0,landed a deal,3.1,9,7,162.55,254.97,291.8,311.14,1,0,92,10
land,elbow,land elbow,100,1238,6.11,lands an elbow,5.0,5,7,45.743,89.958,127.14,148.77,1,0,92,3
land,fish,land fish,100,8285,7.5,land the fish,5.0,4,7,164.99,237.0,271.35,292.14,1,0,92,9
land,foot,land foot,100,3203,5.38,landed a few feet,4.9,11,7,236.46,337.5,383.01,409.62,1,0,92,23
land,force,land force,100,2632,4.74,forces landed,3.0,10,7,126.65,244.96,289.46,319.69,1,0,92,11
land,gig,land gig,100,5309,8.02,landed a gig,2.89,6,7,108.8,160.34,182.19,195.06,1,0,92,1
land,hand,land hand,100,4090,4.7,lands a right hand,4.72,14,7,269.2,382.64,427.86,454.46,1,0,92,33
land,head,land head,100,838,2.73,land heads,4.75,33,7,299.95,421.51,474.88,503.64,1,0,92,28
land,helicopter,land helicopter,100,1746,6.49,land a helicopter,4.62,1,7,82.526,137.07,163.02,180.72,1,0,92,2
land,hit,land hit,100,4493,6.66,land a hit,4.11,7,7,143.98,218.39,250.05,265.94,1,0,92,2
land,hook,land hook,100,2136,6.57,lands a hook,4.79,8,7,97.858,145.13,163.73,175.13,1,0,92,4
land,human,land human,100,703,4.36,to land humans on the,4.93,1,7,129.22,183.31,206.36,222.32,1,0,92,2
land,internship,land internship,100,3183,7.31,landed an internship,3.0,1,7,40.466,65.237,76.69,82.996,1,0,92,2
land,interview,land interview,100,3387,6.11,land an interview,3.36,2,7,185.62,292.89,334.3,353.79,1,0,92,3
land,jab,land jab,100,1501,6.5,lands a jab,4.11,3,7,35.441,61.188,70.429,76.352,1,0,92,1
land,jet,land jet,100,706,5.12,land the jet,4.77,6,7,121.14,180.46,208.06,222.15,1,0,92,2
land,job,land job,100,47741,7.81,landed a job,3.19,13,7,150.01,217.49,243.64,255.31,1,0,92,8
land,jump,land jump,100,1702,6.19,landing a jump,4.52,6,7,95.76,139.72,157.58,167.52,1,0,92,1
land,kick,land kick,100,4035,7.48,lands a kick,4.33,6,7,78.956,125.28,150.98,169.82,1,0,92,2
land,knee,land knee,100,1628,6.14,lands a knee,5.0,3,7,71.134,127.72,169.11,201.61,1,0,92,10
land,left,land left,100,786,5.21,lands a left,3.7,5,7,174.61,259.5,301.2,323.32,1,0,92,1
land,lot,land lot,100,727,0.84,landed a lot,3.7,7,7,144.92,243.93,294.05,322.54,1,0,92,34
land,man,land man,100,5056,4.38,land a man,4.79,11,7,192.73,336.5,412.7,455.21,1,0,92,37
land,mile,land mile,100,1388,4.43,landed a few miles,3.63,8,7,139.01,269.39,338.98,374.99,1,0,92,5
land,minute,land minute,100,908,3.47,landed a few minutes,3.04,6,7,175.94,339.53,403.99,438.57,1,0,92,5
land,nomination,land nomination,100,990,5.25,landed a nomination,2.85,3,7,88.092,142.21,163.08,173.25,1,0,92,1
land,number,land number,100,1408,2.03,landed a number,3.3,11,7,198.05,280.36,322.92,351.63,1,0,92,36
land,opportunity,land opportunity,100,998,2.18,landed the opportunity,1.88,1,7,136.89,208.1,236.58,250.98,1,0,92,10
land,owner,land owner,100,835,3.95,to land owners,3.78,2,7,232.9,325.65,358.77,378.1,1,0,92,1
land,ownership,land ownership,100,1098,5.37,to land ownership,2.42,3,7,129.4,187.39,210.78,221.9,1,0,92,1
land,part,land part,100,2846,2.62,landed the part,3.29,12,7,237.04,382.12,430.05,454.33,1,0,92,30
land,party,land party,100,773,3.02,landed a party,3.89,5,7,161.4,244.31,287.75,312.33,1,0,92,10
land,passenger,land passenger,100,931,4.98,passengers were landed,4.34,1,7,120.42,179.86,211.59,227.38,1,0,92,3
land,people,land people,100,1353,1.23,land people,4.82,4,7,190.25,264.24,315.17,343.14,1,0,92,39
land,pick,land pick,100,957,5.12,land the top pick,3.82,9,7,93.548,135.04,153.41,167.49,1,0,92,2
land,place,land place,100,1048,1.6,landed a place,3.48,16,7,235.9,337.1,371.44,386.77,1,0,92,13
land,plane,land plane,100,6422,7.62,land the plane,4.92,5,7,122.19,203.02,246.61,272.63,1,0,92,5
land,player,land player,100,2298,4.08,land a player,4.15,5,7,226.69,338.56,382.77,407.1,1,0,92,13
land,point,land point,100,848,1.7,landed a point,3.39,26,7,249.95,349.67,391.1,417.02,1,0,92,21
land,position,land position,100,6148,5.51,landed a position,2.62,16,7,229.38,325.34,362.4,380.34,1,0,92,11
land,probe,land probe,100,722,5.15,land a probe,3.62,4,7,107.69,156.42,173.07,181.39,1,0,92,2
land,project,land project,100,1337,2.82,landed a project,3.62,2,7,170.17,284.97,344.87,374.52,1,0,92,19
land,property,land property,100,962,3.01,landed property,3.9,5,7,209.32,300.52,334.86,350.85,1,0,92,6
land,punch,land punch,100,9338,8.76,land a punch,4.39,3,7,72.308,100.35,113.38,121.24,1,0,92,3
land,reform,land reform,100,753,4.6,to land reform,2.0,3,7,139.96,196.16,218.9,231.34,1,0,92,2
land,right,land right,100,4483,4.51,land right,3.47,8,7,191.92,277.76,311.67,326.78,1,0,92,7
land,rocket,land rocket,100,975,5.53,rockets landed,4.73,5,7,68.524,116.85,141.89,155.92,1,0,92,3
land,role,land role,100,20213,6.75,landed the role,2.19,4,7,246.23,352.95,394.79,417.68,1,0,92,6
land,rover,land rover,100,1212,6.26,land a rover,3.9,2,7,60.548,87.158,103.08,115.85,1,0,92,1
land,salmon,land salmon,100,887,5.55,salmon were landed,4.81,4,7,80.037,118.89,146.05,164.95,1,0,92,2
land,series,land series,100,1654,3.95,lands a series of,2.92,7,7,235.62,353.57,397.71,420.71,1,0,92,11
land,ship,land ship,100,1473,4.74,land the ship,4.87,1,7,128.34,250.17,304.84,346.07,1,0,92,15
land,shot,land shot,100,7007,6.57,land a shot,4.44,17,7,163.26,250.01,288.05,309.59,1,0,92,10
land,show,land show,100,856,3.1,landed her own show,3.97,4,7,226.11,322.61,364.16,391.95,1,0,92,8
land,spacecraft,land spacecraft,100,1128,6.04,land a spacecraft,4.8,1,7,73.586,109.73,128.81,139.7,1,0,92,3
land,spot,land spot,100,4740,6.22,landed a spot,4.21,14,7,189.76,265.56,289.52,300.88,1,0,92,3
land,star,land star,100,801,3.96,land a star,4.69,8,7,232.29,333.61,372.01,391.88,1,0,92,3
land,strike,land strike,100,2228,6.35,land strikes,4.07,6,7,121.41,189.04,221.03,238.98,1,0,92,5
land,team,land team,100,719,1.91,landed the team,3.79,2,7,204.37,328.15,369.37,388.62,1,0,92,22
land,time,land time,100,1626,1.1,Land That Time,3.07,10,7,273.83,408.51,469.17,512.74,1,0,92,50
land,title,land title,100,1064,3.64,land titles,3.32,10,7,204.83,284.61,311.28,324.35,1,0,92,10
land,trick,land trick,100,849,4.69,land a trick,3.36,7,7,80.826,123.94,141.84,151.59,1,0,92,1
land,troop,land troop,100,5150,7.15,land troops,4.34,4,7,43.961,69.395,84.425,94.045,1,0,92,6
land,trout,land trout,100,1099,6.03,landed a trout,4.72,2,7,50.011,80.78,101.09,114.87,1,0,92,2
land,uppercut,land uppercut,100,1153,6.27,lands an uppercut,4.04,1,7,17.29,25.968,29.942,32.599,1,0,92,1
land,use,land use,100,3460,4.41,to land use and,2.78,7,7,280.86,395.0,441.41,469.21,1,0,92,6
land,vehicle,land vehicle,100,714,3.19,land a vehicle,4.64,4,7,135.77,243.43,288.48,318.05,1,0,92,14
land,way,land way,100,1023,0.83,landed way,2.34,12,7,244.04,355.4,397.34,421.07,1,0,92,38
land,win,land win,100,778,4.31,land a win,2.67,2,7,115.99,164.48,188.7,203.28,1,0,92,5
land,work,land work,100,910,1.42,landed work,3.48,7,7,272.87,386.54,424.55,447.82,1,0,92,22
land,yard,land yard,100,867,4.7,landed a few yards,4.82,9,7,186.63,258.57,282.88,295.41,1,0,92,1
launch,action,launch action,100,6907,4.88,launched legal action,2.86,10,6,202.3,294.93,326.83,343.62,1,0,95,13
launch,app,launch app,100,19665,7.14,launch apps,3.86,0,6,62.084,92.099,106.89,115.09,1,0,95,4
launch,appeal,launch appeal,100,9799,6.22,launched an appeal,1.73,4,6,124.22,197.63,225.11,240.96,1,0,95,1
launch,application,launch application,100,20916,6.51,launch the application,3.4,7,6,197.63,277.64,315.37,336.82,1,0,95,8
launch,assault,launch assault,100,13752,6.91,launched an assault,3.41,4,6,124.83,201.11,232.33,250.5,1,0,95,2
launch,attack,launch attack,100,101634,9.28,launched an attack,3.71,9,6,172.82,287.0,339.01,372.67,1,0,95,14
launch,bid,launch bid,100,6554,5.79,launched a bid,2.71,4,6,167.31,244.08,272.4,286.71,1,0,95,2
launch,blog,launch blog,100,6467,5.58,launched a blog,3.92,1,6,105.16,153.9,175.24,187.39,1,0,95,2
launch,boat,launch boat,100,10784,6.31,boat was launched,4.93,2,6,139.06,231.66,280.03,308.1,1,0,95,11
launch,book,launch book,100,11269,5.2,book was launched,4.9,11,6,222.59,338.67,394.89,426.22,1,0,95,15
launch,brand,launch brand,100,22901,7.2,launched a brand,3.29,6,6,213.35,303.78,337.55,355.34,1,0,95,4
launch,browser,launch browser,100,6343,5.75,"device , just launch the internet browser from your device",4.26,2,6,80.55,121.68,140.14,152.04,1,0,95,3
